DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_active_energy,Global_reactive_energy,Active_Energy
2008-06-03 02:00:00,0.21060792,0.058321126,233.98541,0.9267171,0,0,38,210.58203,58.32129,172.59277
2008-06-03 03:00:00,1.047585,0.12897034,234.45,4.533317,0,36,752,1047.6406,128.97754,259.58984
2008-06-03 04:00:00,0.35194498,0.09166667,234.89166,1.6235026,0,20,89,351.93945,91.6626,242.9414
2008-06-03 05:00:00,0.28384197,0.062768556,234.24167,1.3034179,0,0,38,283.83008,62.77246,245.83203
2008-06-03 06:00:00,0.88216555,0.16509704,233.1,4.036833,0,52,280,882.1836,165.09375,550.19824
2008-06-03 07:00:00,1.8764485,0.06753286,231.9875,8.050196,160,0,1082,1876.4531,67.53174,634.42773
2008-06-03 08:00:00,1.6687826,0.135201,234.38542,7.130469,323,44,1102,1668.7656,135.20068,199.78174
2008-06-03 09:00:00,1.6919922,0.073066205,232.66875,7.219987,472,8,1033,1691.9375,73.06738,178.99121
2008-06-03 10:00:00,1.2866211,0.06702932,231.54791,5.4732423,0,14,1075,1286.5625,67.02588,197.6289
2008-06-03 11:00:00,1.6159505,0.09958852,232.08958,6.9773436,0,38,1027,1615.9219,99.586914,550.9492
2008-06-03 12:00:00,0.65771484,0.057137553,233.11041,3.0967448,0,0,206,657.75,57.135254,451.73438
2008-06-03 13:00:00,0.38037923,0.14409485,233.88126,1.7865397,0,48,37,380.375,144.09668,295.36914
2008-06-03 14:00:00,0.26163942,0.0742691,234.96458,1.1734049,0,0,88,261.6172,74.26807,173.61914
2008-06-03 15:00:00,0.4004883,0.10549723,235.97292,1.7663655,0,37,38,400.49023,105.49902,325.48926
2008-06-03 16:00:00,0.9616211,0.08666382,234.91458,4.1731443,0,15,91,961.58594,86.66211,855.59375
2008-06-03 17:00:00,0.21223755,0.0657369,235.52708,0.94333494,0,6,38,212.22852,65.73242,168.23145
2008-06-03 18:00:00,0.31433105,0.14262848,234.17917,1.4466308,0,45,89,314.31445,142.62549,180.32812
2008-06-03 19:00:00,2.1401896,0.2273056,233.96458,9.493067,789,413,102,2140.2344,227.30469,836.2562
2008-06-03 20:00:00,3.4920247,0.3716573,232.06459,15.249544,696,49,891,3491.9531,371.64258,1856.0859
2008-06-03 21:00:00,2.0569499,0.09520467,233.85208,8.833268,0,0,595,2056.9688,95.208496,1461.9609
2008-06-03 22:00:00,2.540259,0.15145773,233.90834,10.942708,12,874,403,2540.1875,151.4502,1251.3281
2008-06-03 23:00:00,1.7542033,0.19333293,236.74167,7.59318,445,857,39,1754.1562,193.33203,413.19556
2008-06-04 00:00:00,0.8136515,0.07403259,234.63959,3.5634034,497,36,92,813.6289,74.03027,188.65088
2008-06-04 01:00:00,0.29076132,0.14216003,234.43333,1.3832276,0,64,37,290.76953,142.16699,189.76465
2008-06-04 02:00:00,0.2718221,0.06120097,235.29791,1.2033447,0,9,90,271.82812,61.200195,172.82422
2008-06-04 03:00:00,0.26649985,0.1132665,236.02916,1.2433025,0,49,39,266.49023,113.27246,178.49658
2008-06-04 04:00:00,0.3901306,0.06856893,235.75209,1.7666016,0,23,179,390.15234,68.56836,188.13379
2008-06-04 05:00:00,0.8096883,0.056632996,235.00209,3.4632325,0,24,582,809.6621,56.63379,203.69629
2008-06-04 06:00:00,1.2036519,0.12756704,234.2125,5.310124,0,43,497,1203.6055,127.57031,663.66016
2008-06-04 07:00:00,3.4473307,0.09223328,229.49583,15.110091,0,1873,1005,3447.3125,92.22949,569.34863
2008-06-04 08:00:00,1.5909994,0.13046265,232.36041,6.8401694,0,67,1085,1591.0312,130.4624,439.0
2008-06-04 09:00:00,1.3387207,0.034531657,235.11667,5.66582,0,21,1054,1338.6719,34.529297,263.70996
2008-06-04 10:00:00,1.1895833,0.15219727,235.6625,5.216699,0,505,399,1189.6797,152.18652,285.5869
2008-06-04 11:00:00,2.097404,0.07637024,233.40208,9.096419,0,1693,37,2097.2969,76.367676,367.4082
2008-06-04 12:00:00,0.86246336,0.16296488,235.16042,3.8835123,0,499,91,862.4375,162.96387,272.46387
2008-06-04 13:00:00,0.3360718,0.0927002,236.08333,1.5834229,0,22,38,336.08398,92.703125,276.08008
2008-06-04 14:00:00,0.9921509,0.12633209,234.44167,4.3397703,0,656,90,992.1406,126.33057,246.14258
2008-06-04 15:00:00,1.949528,0.1956309,235.73125,8.433594,0,1628,38,1949.5,195.62305,283.53027
2008-06-04 16:00:00,0.5153422,0.1043691,235.97917,2.310262,0,221,93,515.3379,104.36621,201.34473
2008-06-04 17:00:00,0.2493103,0.064464316,236.39792,1.1166016,0,48,38,249.3125,64.46387,163.31104
2008-06-04 18:00:00,0.6006958,0.11499939,234.4375,2.653125,0,52,318,600.6992,115.00293,230.7002
2008-06-04 19:00:00,0.8734151,0.06986847,233.82709,3.9000325,0,9,448,873.40234,69.870605,416.39844
2008-06-04 20:00:00,0.9556803,0.13459523,234.06459,4.266764,0,64,38,955.71875,134.5957,853.6797
2008-06-04 21:00:00,1.9660563,0.11475881,234.54167,8.520117,23,10,93,1966.125,114.75537,1840.0781
2008-06-04 22:00:00,2.1173828,0.13066,233.27083,9.246419,493,44,37,2117.3125,130.6543,1543.3594
2008-06-04 23:00:00,1.3532674,0.09946645,237.65625,5.749707,537,22,90,1353.293,99.46338,704.28516
2008-06-05 00:00:00,0.92210084,0.06766764,236.38126,3.9097981,0,5,699,922.0996,67.66699,218.11133
2008-06-05 01:00:00,0.33612263,0.120094806,237.45,1.539974,0,46,90,336.11133,120.08984,200.13281
2008-06-05 02:00:00,0.24281412,0.0521993,237.07916,1.0600586,0,0,38,242.83008,52.200684,204.83594
2008-06-05 03:00:00,0.35171917,0.13420105,234.53542,1.6333008,0,48,89,351.70312,134.20215,214.70996
2008-06-05 04:00:00,0.24172363,0.04957021,233.58542,1.0734049,0,0,37,241.71484,49.5791,204.71875
2008-06-05 05:00:00,0.28484905,0.10933126,235.2875,1.3198406,0,33,38,284.85938,109.33789,213.85938
2008-06-05 06:00:00,0.65382487,0.09595947,234.62917,2.9468424,0,16,90,653.7637,95.95996,547.7656
2008-06-05 07:00:00,1.2289225,0.07229767,232.80208,5.3168783,0,7,715,1228.8828,72.29346,506.91797
2008-06-05 08:00:00,1.4804524,0.1087972,234.56459,6.2703123,0,42,1049,1480.375,108.79492,389.4502
2008-06-05 09:00:00,1.2891276,0.055730183,232.47708,5.4570966,0,0,1083,1289.0781,55.73047,206.13672
2008-06-05 10:00:00,1.2540202,0.11105449,230.44792,5.4098306,0,47,1014,1253.9531,111.06299,193.02344
2008-06-05 11:00:00,1.2913412,0.045161948,232.775,5.475716,0,0,1082,1291.4062,45.165527,209.33789
2008-06-05 12:00:00,1.1367167,0.10583039,233.175,4.993148,0,34,549,1136.7656,105.82617,553.7197
2008-06-05 13:00:00,0.40891927,0.12759806,233.60834,1.896582,0,14,73,408.89258,127.59473,321.89648
2008-06-05 14:00:00,0.39284465,0.059306845,234.15834,1.8765299,0,9,54,392.83594,59.30713,329.84033
2008-06-05 15:00:00,0.26182455,0.13760681,234.92291,1.2432536,0,43,38,261.82812,137.60449,180.82227
2008-06-05 16:00:00,0.2520813,0.05793152,234.6375,1.1034017,0,0,90,252.02734,57.929688,162.05957
2008-06-05 17:00:00,0.8967977,0.13116354,234.95,3.8270183,0,54,669,896.81836,131.16211,173.79541
2008-06-05 18:00:00,0.4041687,0.0625651,235.68541,1.7698811,0,0,210,404.1504,62.5625,194.15723
2008-06-05 19:00:00,1.3604004,0.22393087,235.425,6.020101,631,22,38,1360.3711,223.91309,669.4238
2008-06-05 20:00:00,1.8538167,0.2219574,235.69167,8.03649,564,37,626,1853.8828,221.95996,626.84375
2008-06-05 21:00:00,0.9585734,0.1217687,237.48334,4.120003,80,0,276,958.51953,121.76953,602.59766
2008-06-05 22:00:00,0.9028076,0.20881347,239.93541,4.009798,472,49,94,902.8008,208.80078,287.79688
2008-06-05 23:00:00,0.2616577,0.0711614,242.24583,1.2333821,0,0,40,261.65625,71.15234,221.6582
2008-06-06 00:00:00,0.3116862,0.14153442,242.46875,1.4768066,0,34,47,311.67578,141.52441,230.68555
2008-06-06 01:00:00,0.3200765,0.109754436,241.175,1.4733561,0,23,84,320.04883,109.74512,213.07617
2008-06-06 02:00:00,0.26832885,0.08406372,239.98125,1.250114,0,0,40,268.33203,84.055664,228.3418
2008-06-06 03:00:00,0.36935425,0.16936849,240.95,1.7799804,0,55,94,369.3379,169.35547,220.35742
2008-06-06 04:00:00,0.2704834,0.08563639,240.72917,1.2667643,0,0,39,270.4746,85.63281,231.48047
2008-06-06 05:00:00,1.0429322,0.122661844,239.44167,4.4100585,0,34,788,1042.9668,122.6543,220.93823
2008-06-06 06:00:00,0.66549075,0.11709697,239.53125,2.9967122,0,15,39,665.4863,117.10156,611.4707
2008-06-06 07:00:00,0.9030131,0.087900795,238.19376,3.86014,0,3,577,902.97656,87.90332,323.01758
2008-06-06 08:00:00,1.4920735,0.11133728,237.51042,6.2703776,0,44,1128,1492.0469,111.34082,320.083
2008-06-06 09:00:00,1.269759,0.056469727,236.8625,5.3060546,0,0,1070,1269.7969,56.469727,199.76367
2008-06-06 10:00:00,0.642454,0.1208725,238.975,2.7828207,0,47,425,642.46875,120.873535,170.45068
2008-06-06 11:00:00,0.46087444,0.13480021,239.17084,2.086621,0,0,86,460.88477,134.79395,374.88477
2008-06-06 12:00:00,0.4322774,0.21105245,238.32709,2.0565348,0,31,39,432.25977,211.05371,362.25
2008-06-06 13:00:00,0.39328614,0.11026611,240.1125,1.84965,0,20,86,393.3047,110.262695,287.29297
2008-06-06 14:00:00,0.63171387,0.077794395,238.71042,2.8698893,0,0,39,631.75,77.79736,592.75
2008-06-06 15:00:00,0.6987712,0.15446217,240.24374,3.12666,0,47,80,698.7656,154.4414,571.7461
2008-06-06 16:00:00,0.52184653,0.083531186,241.91458,2.3932128,0,0,47,521.8594,83.526855,474.83984
2008-06-06 17:00:00,0.4431844,0.13166605,241.92708,2.1533692,0,51,40,443.1914,131.66211,352.1797
2008-06-06 18:00:00,0.9276123,0.063567095,239.42917,3.9931803,0,5,618,927.6289,63.57129,304.6084
2008-06-06 19:00:00,0.64365846,0.13163452,240.21875,2.7734783,0,11,160,643.66016,131.62988,472.67383
2008-06-06 20:00:00,3.0635579,0.29063416,237.90625,12.996257,475,38,1106,3063.5469,290.62988,1444.5195
2008-06-06 21:00:00,2.9662435,0.083702594,236.50626,12.513672,534,0,1066,2966.2812,83.70166,1366.2188
2008-06-06 22:00:00,1.0110352,0.15810344,240.38333,4.213281,0,48,133,1011.02344,158.11035,830.03125
2008-06-06 23:00:00,0.54529625,0.07073415,242.50833,2.2299805,0,0,40,545.2578,70.731445,505.27734
2008-06-07 00:00:00,0.6182048,0.121531166,242.65834,2.5969727,0,31,87,618.16406,121.52588,500.1953
2008-06-07 01:00:00,0.55710447,0.099261984,241.11667,2.3065104,0,19,40,557.1172,99.2583,498.10156
2008-06-07 02:00:00,0.5324341,0.061065674,241.19167,2.2367513,0,0,40,532.46484,61.066406,492.46875
2008-06-07 03:00:00,0.6408203,0.1590922,241.00417,2.6901042,0,49,85,640.8594,159.08496,506.82422
2008-06-07 04:00:00,0.5262858,0.054007467,241.85,2.19681,0,0,40,526.27344,54.00537,486.27344
2008-06-07 05:00:00,0.6210042,0.13172913,241.95416,2.5631511,0,42,85,621.0,131.72559,493.98438
2008-06-07 06:00:00,1.0938151,0.069970705,240.64583,4.55293,0,5,596,1093.8516,69.9707,492.82422
2008-06-07 07:00:00,1.4656291,0.08442637,239.11041,6.1566405,0,13,537,1465.6797,84.42969,915.65625
2008-06-07 08:00:00,1.9191244,0.11633606,237.04167,8.057226,0,33,1120,1919.1094,116.34082,766.1172
2008-06-07 09:00:00,1.6162435,0.054401144,239.00209,6.723893,0,0,1089,1616.25,54.40381,527.2539
2008-06-07 10:00:00,1.7247559,0.177535,239.69167,7.1701174,0,50,1141,1724.75,177.5332,533.7422
2008-06-07 11:00:00,1.9203287,0.16087493,238.10417,8.079102,0,269,1081,1920.3438,160.86719,570.35156
2008-06-07 12:00:00,1.9521648,0.20273285,238.35208,8.320117,0,270,1127,1952.0469,202.72607,555.16406
2008-06-07 13:00:00,3.9010253,0.15992889,236.22708,16.619791,465,1539,1118,3900.7188,159.92676,779.0547
2008-06-07 14:00:00,2.2891927,0.13530019,236.15834,9.753321,561,53,1063,2289.25,135.30273,612.21875
2008-06-07 15:00:00,1.4078288,0.121120706,236.7,5.936589,1,50,1117,1407.8281,121.12256,239.83398
2008-06-07 16:00:00,1.3890787,0.13489278,238.63126,5.790039,0,22,1086,1389.0938,134.88867,281.083
2008-06-07 17:00:00,1.5543294,0.17506053,240.11667,6.4735675,0,45,1145,1554.3281,175.0625,364.31543
2008-06-07 18:00:00,0.7586955,0.06717021,238.16458,3.2797852,0,0,504,758.6875,67.168945,254.69922
2008-06-07 19:00:00,2.0221274,0.35599366,235.71666,8.997135,1184,48,91,2022.1641,356.0,699.1406
2008-06-07 20:00:00,1.7402995,0.1286026,236.34375,7.3697915,168,0,1129,1740.2812,128.60156,443.30273
2008-06-07 21:00:00,0.4567912,0.14679566,237.80208,2.020231,0,45,147,456.78125,146.78809,264.79297
2008-06-07 22:00:00,0.34026897,0.07706095,238.64166,1.4766765,0,1,86,340.2832,77.0625,253.27539
2008-06-07 23:00:00,0.32673544,0.111970015,239.32709,1.4002279,0,27,39,326.7422,111.96484,260.7422
2008-06-08 00:00:00,0.35930583,0.11133423,239.02292,1.5833659,0,20,85,359.3125,111.33008,254.31445
2008-06-08 01:00:00,0.38315228,0.07186483,238.70416,1.6167806,0,3,39,383.16797,71.86426,341.1621
2008-06-08 02:00:00,0.31321004,0.15446676,240.8625,1.4332764,0,43,86,313.20703,154.45508,184.21338
2008-06-08 03:00:00,0.21212564,0.06509908,242.15416,0.92344564,0,0,41,212.13477,65.09766,171.1289
2008-06-08 04:00:00,0.7966817,0.15870158,241.97917,3.366748,0,46,562,796.6953,158.70605,188.68262
2008-06-08 05:00:00,0.37854818,0.066905215,242.44792,1.6034099,0,0,207,378.5547,66.90332,171.55469
2008-06-08 06:00:00,0.25248006,0.12613322,241.60834,1.1532714,0,34,40,252.47656,126.12549,178.48145
2008-06-08 07:00:00,0.27048138,0.08930359,238.85834,1.2033936,0,12,87,270.47656,89.30322,171.4834
2008-06-08 08:00:00,0.4452596,0.07716624,237.56459,2.090104,0,9,39,445.26758,77.16455,397.26074
2008-06-08 09:00:00,0.31913045,0.13043824,240.47917,1.456665,0,37,84,319.10938,130.43408,198.1289
2008-06-08 10:00:00,0.199941,0.055669658,239.43333,0.8700521,0,0,40,199.95508,55.666504,159.94824
2008-06-08 11:00:00,1.3635824,0.19399923,240.43124,5.6832194,0,47,1083,1363.6133,194.00781,233.59082
2008-06-08 12:00:00,0.6616414,0.2170227,242.35208,2.9469483,278,0,73,661.63086,217.02051,310.65332
2008-06-08 13:00:00,1.339441,0.1373291,241.70833,5.6198893,25,38,797,1339.3516,137.32715,479.4375
2008-06-08 14:00:00,1.8692057,0.10086416,240.62291,7.8834963,491,9,899,1869.293,100.864746,470.20703
2008-06-08 15:00:00,2.1873047,0.08536835,241.03334,9.170703,560,14,1153,2187.2656,85.36426,460.29297
2008-06-08 16:00:00,1.8302083,0.10576579,239.36041,7.690625,0,35,1092,1830.2188,105.76758,703.1992
2008-06-08 17:00:00,1.9016439,0.077999875,237.14166,8.094271,0,0,1120,1901.6094,78.00537,781.65625
2008-06-08 18:00:00,1.5149617,0.15392862,237.39792,6.596484,0,48,482,1514.9531,153.92773,984.9375
2008-06-08 19:00:00,2.5661132,0.18816732,235.56041,11.123112,1176,0,526,2566.0156,188.16357,864.1172
2008-06-08 20:00:00,1.3896403,0.21423085,239.1125,6.0596356,6,230,267,1389.6016,214.2378,886.6328
2008-06-08 21:00:00,3.3245037,0.19837393,238.41875,14.172591,0,1413,798,3324.336,198.37256,1113.5156
2008-06-08 22:00:00,1.5396953,0.2369283,239.46458,6.673291,0,1061,91,1539.707,236.92285,387.6875
2008-06-08 23:00:00,0.2869059,0.122666426,243.47292,1.2933186,0,62,41,286.89062,122.654785,183.9082
2008-06-09 00:00:00,0.30323893,0.10536601,242.15625,1.3500977,0,25,92,303.23047,105.356445,186.23828
2008-06-09 01:00:00,0.308608,0.14733581,241.3,1.4365234,0,50,70,308.61523,147.33398,188.60498
2008-06-09 02:00:00,0.2430603,0.06657104,241.05833,1.0700928,0,10,59,243.0625,66.56738,174.0586
2008-06-09 03:00:00,0.3343038,0.15509847,241.64792,1.5432535,0,63,91,334.29688,155.0918,180.30176
2008-06-09 04:00:00,0.21994223,0.057267252,241.45833,0.96664226,0,10,40,219.94336,57.26172,169.94043
2008-06-09 05:00:00,0.32754108,0.15050049,241.07292,1.4967285,0,59,89,327.5625,150.4961,179.54248
2008-06-09 06:00:00,1.2141012,0.059768166,239.64375,5.1499677,0,1,822,1214.1855,59.768066,391.10645
2008-06-09 07:00:00,1.6707845,0.1212321,237.4375,7.026888,7,74,1124,1670.75,121.23535,465.78223
2008-06-09 08:00:00,3.162565,0.18682963,235.20416,13.50306,474,1384,1055,3162.6094,186.8291,249.56934
2008-06-09 09:00:00,1.061023,0.083368935,236.57916,4.6300454,523,36,261,1060.9961,83.36572,241.03198
2008-06-09 10:00:00,0.51616615,0.12703197,236.13959,2.4865723,0,55,41,516.1914,127.02783,420.17188
2008-06-09 11:00:00,1.0671672,0.13159586,236.60834,4.76665,14,16,382,1067.1484,131.60059,655.16016
2008-06-09 12:00:00,1.6519531,0.17177226,237.11041,7.050065,0,35,1122,1651.9531,171.7666,494.9414
2008-06-09 13:00:00,0.68868,0.10163269,238.00626,3.1197429,0,38,311,688.65234,101.63281,339.66602
2008-06-09 14:00:00,0.393514,0.062730916,239.19167,1.9198242,0,10,40,393.52344,62.728516,343.51953
2008-06-09 15:00:00,0.504248,0.1689036,241.42084,2.416634,0,63,87,504.23438,168.88867,354.24023
2008-06-09 16:00:00,0.44320476,0.07874145,240.43541,2.0832193,0,0,93,443.21875,78.73535,350.20703
2008-06-09 17:00:00,0.4591797,0.17426045,240.92291,2.2301757,0,51,40,459.1797,174.24902,368.19727
2008-06-09 18:00:00,0.5366333,0.1193339,240.86458,2.503304,0,0,125,536.6406,119.333984,411.63672
2008-06-09 19:00:00,1.396167,0.21068421,239.70625,6.02347,0,34,823,1396.1953,210.6914,539.16797
2008-06-09 20:00:00,0.55673015,0.107858784,240.42084,2.6434245,0,18,90,556.71094,107.85986,448.71484
2008-06-09 21:00:00,1.1225708,0.1387319,238.4625,4.9465656,0,12,147,1122.5781,138.73535,963.58594
2008-06-09 22:00:00,3.0263834,0.21629944,236.89583,12.867269,436,41,827,3026.3242,216.2832,1722.3867
2008-06-09 23:00:00,0.8871094,0.11772969,242.68541,3.7235188,513,0,90,887.11523,117.72754,284.11572
2008-06-10 00:00:00,0.37486166,0.18353476,243.48541,1.7134278,1,53,94,374.8379,183.52344,226.86426
2008-06-10 01:00:00,0.28546956,0.08896128,242.22917,1.2434245,0,0,89,285.47266,88.94971,196.47852
2008-06-10 02:00:00,0.31036988,0.15621948,240.77083,1.436678,0,44,91,310.36914,156.21826,175.36963
2008-06-10 03:00:00,0.23683472,0.10946655,240.45209,1.096582,0,9,39,236.8457,109.46094,188.84473
2008-06-10 04:00:00,0.29568684,0.12594706,240.73125,1.3499919,0,21,91,295.6875,125.94922,183.68262
2008-06-10 05:00:00,0.3050822,0.14440307,240.15625,1.3999104,0,31,93,305.08984,144.40723,181.08398
2008-06-10 06:00:00,1.3382344,0.0645696,237.88126,5.646875,0,0,848,1338.2988,64.56836,490.21387
2008-06-10 07:00:00,1.755306,0.18170623,238.1875,7.403776,0,50,1138,1755.2969,181.69775,567.3418
2008-06-10 08:00:00,1.3328613,0.09056905,238.69167,5.5464845,0,0,1140,1332.8438,90.56641,192.8623
2008-06-10 09:00:00,1.3761067,0.1555247,237.01666,5.776302,0,51,1123,1376.0938,155.52734,202.11475
2008-06-10 10:00:00,1.354069,0.071965024,238.35417,5.6195965,0,0,1133,1354.0312,71.964355,221.07812
2008-06-10 11:00:00,1.5231445,0.15239665,237.4625,6.4568357,0,31,1127,1523.1562,152.38086,365.15723
2008-06-10 12:00:00,0.41760662,0.11932983,238.05,1.8434244,0,22,172,417.57617,119.32715,223.61328
2008-06-10 13:00:00,0.31851605,0.11086731,239.34584,1.4133137,0,7,90,318.51172,110.859375,221.51562
2008-06-10 14:00:00,0.311615,0.15489502,237.9375,1.4466064,0,46,90,311.61328,154.90332,175.61621
2008-06-10 15:00:00,0.2764567,0.096098326,239.43541,1.2300537,0,0,92,276.45898,96.09033,184.45508
2008-06-10 16:00:00,0.2791565,0.17927043,240.37083,1.329891,0,55,40,279.14062,179.25586,184.15039
2008-06-10 17:00:00,0.3187846,0.14179331,241.91875,1.4366455,0,0,91,318.77148,141.78467,227.7832
2008-06-10 18:00:00,0.32782796,0.17762044,241.83333,1.5064778,0,40,93,327.83008,177.62012,194.83398
2008-06-10 19:00:00,1.0589885,0.18783315,238.75209,4.719922,670,15,92,1058.9883,187.82861,281.979
2008-06-10 20:00:00,0.69252723,0.29376832,240.90834,3.2629232,236,19,95,692.47266,293.76953,342.52734
2008-06-10 21:00:00,2.1842244,0.21604665,240.21875,9.113509,0,36,939,2184.125,216.05127,1209.1699
2008-06-10 22:00:00,0.7678711,0.1936137,241.78125,3.2802408,0,0,97,767.9121,193.61523,670.916
2008-06-10 23:00:00,0.34298095,0.2039449,243.4875,1.6431966,0,55,95,342.99414,203.93848,192.98438
2008-06-11 00:00:00,0.27659303,0.09766286,242.05624,1.2066731,0,0,91,276.5996,97.651855,185.59766
2008-06-11 01:00:00,0.32691854,0.17216848,239.84166,1.5132893,0,53,95,326.92188,172.16113,178.91602
2008-06-11 02:00:00,0.25098065,0.0896698,240.26042,1.1134359,0,3,69,250.97266,89.66406,178.98535
2008-06-11 03:00:00,0.2897115,0.15372619,241.72917,1.3732178,0,31,64,289.73633,153.72461,194.71094
2008-06-11 04:00:00,0.877537,0.12616985,240.92084,3.6759522,0,24,670,877.52344,126.15332,183.53809
2008-06-11 05:00:00,0.4704366,0.0996287,241.55417,2.0299804,0,4,284,470.4453,99.625,182.43579
2008-06-11 06:00:00,0.8294291,0.16697998,241.2125,3.6833985,0,46,248,829.4336,166.9707,535.4004
2008-06-11 07:00:00,2.1564128,0.08286235,238.65625,9.053711,428,0,1139,2156.4844,82.86035,589.4375
2008-06-11 08:00:00,1.7262369,0.17239888,236.2875,7.313867,303,52,1119,1726.2031,172.40234,252.23438
2008-06-11 09:00:00,1.1994833,0.07663473,238.21666,5.059505,241,0,783,1199.4785,76.63281,175.48633
2008-06-11 10:00:00,0.43724364,0.16130066,237.29167,2.0398843,0,169,38,437.27148,161.29785,230.2539
2008-06-11 11:00:00,0.43666992,0.12710571,239.38959,1.9734619,0,144,92,436.6621,127.103516,200.67236
2008-06-11 12:00:00,0.5033529,0.15169677,238.11667,2.3466635,5,61,93,503.35352,151.7041,344.34717
2008-06-11 13:00:00,0.37006631,0.18336181,239.22708,1.839917,0,27,93,370.0664,183.36035,250.06348
2008-06-11 14:00:00,0.23699544,0.10519969,240.26666,1.0734375,0,7,40,236.99414,105.19141,189.99023
2008-06-11 15:00:00,0.9627991,0.16837616,239.41458,4.0998697,0,50,724,962.8281,168.37402,188.79883
2008-06-11 16:00:00,0.30105793,0.09213155,240.81459,1.3698975,0,0,91,301.06445,92.12988,210.05957
2008-06-11 17:00:00,0.70627236,0.24586742,240.6,3.286784,0,59,93,706.28516,245.85205,554.28516
2008-06-11 18:00:00,0.28459677,0.08996073,242.88333,1.2600261,0,1,55,284.5918,89.9624,228.59375
2008-06-11 19:00:00,1.1956868,0.26363322,241.03958,5.156673,0,44,79,1195.6875,263.63086,1072.6875
2008-06-11 20:00:00,1.0204874,0.29501545,240.05208,4.490169,0,10,91,1020.4961,295.02344,919.48047
2008-06-11 21:00:00,2.2509604,0.16301015,239.925,9.473893,0,26,1053,2250.8906,163.01367,1171.9922
2008-06-11 22:00:00,1.2518066,0.16893005,240.7125,5.296289,0,27,372,1251.7344,168.9336,852.75977
2008-06-11 23:00:00,0.35826212,0.11939036,243.225,1.5932617,0,4,90,358.2793,119.368164,264.27637
2008-06-12 00:00:00,0.31385905,0.16759339,241.26875,1.4800944,0,50,40,313.8711,167.59766,223.87988
2008-06-12 01:00:00,0.30952963,0.088463336,239.39166,1.3968261,0,0,93,309.5254,88.461914,216.53516
2008-06-12 02:00:00,0.34516397,0.1489807,240.35625,1.6067871,0,51,92,345.16016,148.97607,202.1748
2008-06-12 03:00:00,0.32183024,0.10580139,240.725,1.473291,0,0,95,321.83008,105.79199,226.8418
2008-06-12 04:00:00,0.2929586,0.13407592,240.60834,1.3633789,0,36,39,292.94922,134.06152,217.96191
2008-06-12 05:00:00,0.32489827,0.1155721,240.48334,1.4799154,0,14,92,324.90625,115.569336,218.91211
2008-06-12 06:00:00,1.2186524,0.08603465,238.7875,5.2029295,0,16,678,1218.6426,86.0332,524.6406
2008-06-12 07:00:00,1.8916341,0.15096639,238.53125,7.940104,451,41,1137,1891.6875,150.96289,262.63037
2008-06-12 08:00:00,2.2003093,0.12100016,236.525,9.307161,418,1,1120,2200.3125,120.99121,661.31445
2008-06-12 09:00:00,2.020996,0.14746399,235.89166,8.546875,163,54,1110,2020.875,147.45996,693.97656
2008-06-12 10:00:00,1.4704834,0.1220754,237.79791,6.27653,0,0,347,1470.4844,122.06445,1123.4453
2008-06-12 11:00:00,0.91627604,0.17069396,236.92084,4.0733724,0,53,88,916.2344,170.66992,775.2129
2008-06-12 12:00:00,0.43152264,0.07343394,239.04584,2.0565104,0,0,89,431.52344,73.43799,342.53125
2008-06-12 13:00:00,0.73060304,0.2197347,238.71875,3.4563801,0,40,39,730.6172,219.73438,651.60156
2008-06-12 14:00:00,0.5197754,0.08257141,241.54375,2.4062662,0,11,91,519.78906,82.56152,417.77734
2008-06-12 15:00:00,0.46066895,0.12980652,242.08542,2.1596518,0,19,90,460.6797,129.79883,351.69434
2008-06-12 16:00:00,0.28529257,0.1295405,240.40416,1.2967123,0,33,40,285.27148,129.52051,212.29102
2008-06-12 17:00:00,0.31554973,0.0945404,240.81459,1.3999512,0,0,89,315.54102,94.5332,226.54297
2008-06-12 18:00:00,0.7570923,0.14726053,240.07083,3.2369142,0,50,489,757.0547,147.2539,218.10059
2008-06-12 19:00:00,0.9097982,0.13766937,239.29167,4.013314,0,0,264,909.8125,137.6582,645.79297
2008-06-12 20:00:00,2.1029053,0.24935761,238.90416,8.947201,400,48,889,2102.8125,249.35205,765.89844
2008-06-12 21:00:00,1.3795085,0.10180155,240.26459,5.819922,468,1,57,1379.5,101.799805,853.53125
2008-06-12 22:00:00,1.0673584,0.112462364,240.91042,4.5034833,51,28,88,1067.3672,112.450195,900.3867
2008-06-12 23:00:00,0.40229288,0.117996216,243.22084,1.7400147,0,21,90,402.28516,118.00391,291.2959
2008-06-13 00:00:00,0.22389323,0.070829265,240.07083,0.97345376,0,4,39,223.86914,70.83203,180.8916
2008-06-13 01:00:00,0.31659546,0.1499288,239.83125,1.4798259,0,42,87,316.58008,149.93652,187.59131
2008-06-13 02:00:00,0.21277669,0.06209666,239.62291,0.93344724,0,0,39,212.77344,62.095215,173.76562
2008-06-13 03:00:00,0.31791177,0.14886679,238.55624,1.4665364,0,47,88,317.9082,148.8623,182.91064
2008-06-13 04:00:00,0.8171895,0.04733378,238.87083,3.3863933,0,0,651,817.16797,47.331055,166.17773
2008-06-13 05:00:00,0.29189047,0.116469316,239.78125,1.3066406,0,38,85,291.89258,116.45703,168.89209
